City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
690,Waingapu,ID,-9.6567,120.2641,76.96,75,43,2.93,scattered clouds
691,Banjar,ID,-8.19,114.9675,74.52,80,100,5.88,overcast clouds
692,Athabasca,CA,54.7169,-113.2854,57.79,66,29,3.6,scattered clouds
693,Safaga,EG,26.7292,33.9365,85.48,52,0,9.08,clear sky
694,Batagay-Alyta,RU,67.8006,130.4114,30.85,75,100,4.63,overcast clouds
695,New Glasgow,CA,45.5834,-62.6486,56.79,57,88,19.08,overcast clouds
696,Nhulunbuy,AU,-12.2333,136.7667,74.01,94,6,0.0,clear sky
697,Diamantino,BR,-14.4086,-56.4461,95.47,27,19,6.31,few clouds
698,Atlantis,ZA,-33.5667,18.4834,64.42,82,60,8.95,broken clouds
699,Gizo,SB,-8.103,156.8419,80.56,71,3,6.06,clear sky
700,Nguru,NG,12.8791,10.4526,91.33,44,99,6.51,overcast clouds
701,Kiri Buru,IN,22.0833,85.35,75.16,89,83,4.23,broken clouds
702,Dzhebariki-Khaya,RU,62.2167,135.8,31.26,94,32,2.55,scattered clouds
703,Kuzedeyevo,RU,53.3308,87.2019,40.24,85,40,2.48,scattered clouds
704,Vrises,GR,35.492,23.8899,83.16,64,0,7.87,clear sky
705,Huimilpan,MX,20.372,-100.2774,58.1,80,98,9.42,overcast clouds
706,Hope,US,33.6671,-93.5916,83.98,48,0,3.87,clear sky
707,Kismayo,SO,-0.3582,42.5454,76.48,81,57,15.61,broken clouds
708,Mazagao,BR,-0.115,-51.2894,95.05,44,31,6.91,scattered clouds
709,Mareeba,AU,-17.0,145.4333,67.44,94,1,1.63,clear sky
710,Loreto,MX,22.2667,-101.9667,64.22,68,17,15.08,few clouds
711,Yiyang,CN,28.5892,112.3283,74.97,57,0,2.37,clear sky
712,Fort Nelson,CA,58.8053,-122.7002,52.79,49,99,4.14,overcast clouds
713,Bhainsa,IN,26.9548,76.9012,77.74,82,11,3.11,few clouds
714,Bani Walid,LY,31.7566,13.9942,95.68,15,0,9.89,clear sky
715,Ghugus,IN,19.9333,79.1333,75.99,92,74,6.89,broken clouds
716,Miramar,US,25.9873,-80.2323,93.02,71,75,11.5,thunderstorm
717,Providencia,MX,28.7167,-111.5833,86.2,73,0,5.46,clear sky
718,Caluquembe,AO,-13.7833,14.6833,83.5,11,4,7.72,clear sky
719,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,85.84,55,97,4.38,overcast clouds
720,Talaya,RU,61.3833,152.75,30.29,76,43,4.47,scattered clouds
721,Shitanjing,CN,39.2342,106.3439,66.25,48,100,3.38,overcast clouds
722,Mount Gambier,AU,-37.8333,140.7667,49.91,100,75,16.11,light intensity shower rain
723,Kathu,TH,7.9178,98.3332,85.69,99,8,9.26,clear sky
724,Nueve De Julio,AR,-35.4444,-60.8831,72.97,38,97,11.99,overcast clouds
725,Dubrovytsya,UA,51.5744,26.565,56.5,70,84,7.11,broken clouds
726,Ko Samui,TH,9.5357,99.9357,83.5,70,16,16.26,few clouds
727,Nzega,RW,-2.479,29.5564,62.26,69,61,1.74,broken clouds
728,Duliagaon,IN,27.3667,95.3167,75.83,96,63,2.66,broken clouds
729,Crotone,IT,39.0851,17.1178,90.19,62,33,10.49,scattered clouds
730,Cheremukhovo,RU,60.3484,59.9851,46.76,76,100,4.0,overcast clouds
731,Hami,CN,42.8,93.45,65.79,18,0,1.63,clear sky
732,Santa Ana,US,33.7456,-117.8678,74.64,79,75,3.44,broken clouds
733,Ginir,ET,7.1333,40.7,65.37,58,24,10.11,few clouds
734,Kauhajoki,FI,62.4333,22.1833,51.78,98,100,3.38,overcast clouds
735,Omsukchan,RU,62.5333,155.8,29.62,96,100,4.68,overcast clouds
736,Muroto,JP,33.2833,134.15,79.83,81,100,24.61,overcast clouds
737,Chabahar,IR,25.2919,60.643,82.51,82,0,5.7,clear sky
738,Japura,ID,-0.3167,102.35,74.77,94,85,2.01,overcast clouds
739,Saint-Augustin,CA,51.226,-58.6502,57.22,63,89,16.46,overcast clouds
740,Avon Park,US,27.5959,-81.5062,86.0,58,47,6.71,scattered clouds
741,Saint-Joseph,RE,-21.3667,55.6167,68.38,79,47,15.59,light rain
742,Nacogdoches,US,31.6002,-94.6335,86.58,68,0,5.75,clear sky
743,Shingu,JP,33.7333,135.9833,78.22,85,98,15.95,overcast clouds
744,Nokaneng,BW,-19.6667,22.2667,84.36,12,0,6.67,clear sky
745,Shahr-E Babak,IR,30.1165,55.1186,79.86,16,16,14.54,few clouds
746,Ardakan,IR,32.31,54.0175,87.3,15,0,15.5,clear sky
747,Mandali,IQ,33.7499,45.5541,91.15,14,0,10.94,clear sky
748,Yugo-Kamskiy,RU,57.7053,55.5894,57.22,80,100,1.3,overcast clouds
749,Coruripe,BR,-10.1256,-36.1756,79.18,60,61,10.13,broken clouds
750,Rio Gallegos,AR,-51.6226,-69.2181,42.85,49,75,16.11,broken clouds
751,Hanzhong,CN,33.0728,107.0303,65.86,92,91,1.74,overcast clouds
752,Seydi,TM,39.4816,62.9137,79.34,21,4,8.3,clear sky
753,Glenwood Springs,US,39.5505,-107.3248,54.52,93,100,16.11,overcast clouds
754,Moranbah,AU,-22.0016,148.0466,69.6,74,0,10.25,clear sky
755,Kearney,US,40.6995,-99.0815,72.16,73,0,12.66,clear sky
756,Dapdap,PH,12.062,125.4881,79.65,77,100,7.2,overcast clouds
757,Gwanda,ZW,-20.9333,29.0,74.82,15,0,7.99,clear sky
758,Entre Rios,BR,-11.9419,-38.0844,85.82,40,0,8.86,clear sky
759,Leningradskiy,RU,69.3833,178.4167,33.98,97,100,6.73,overcast clouds
760,Aripuana,BR,-9.1667,-60.6333,100.2,28,4,3.04,clear sky
761,Waynesville,US,35.4887,-82.9887,76.21,65,0,1.01,clear sky
762,Arroyo,ES,41.6096,-4.7969,78.15,47,40,5.75,scattered clouds
763,Necochea,AR,-38.5473,-58.7368,67.17,42,100,21.18,overcast clouds
764,Novikovo,RU,51.1537,37.8879,61.41,88,100,8.77,overcast clouds
765,Tres Arroyos,AR,-38.3739,-60.2798,69.22,32,100,23.09,overcast clouds
766,Paita,PE,-5.0892,-81.1144,69.55,73,99,11.1,overcast clouds
767,Narasannapeta,IN,18.4167,84.05,82.56,83,98,7.96,overcast clouds
768,Bagdarin,RU,54.4333,113.6,36.48,95,100,5.01,overcast clouds
769,Bathsheba,BB,13.2167,-59.5167,83.01,83,75,18.41,broken clouds
770,Morondava,MG,-20.2833,44.2833,75.38,80,17,12.15,few clouds
771,Mahanoro,MG,-19.9,48.8,69.06,79,24,2.19,few clouds
772,Mananjary,MG,-21.2167,48.3333,68.9,85,1,8.37,light rain
773,Onega,RU,63.9061,38.1404,53.26,89,100,9.91,overcast clouds
774,Pinega,RU,64.7001,43.3936,51.15,95,99,7.16,overcast clouds
775,Staraya Poltavka,RU,50.4772,46.4814,61.45,93,100,6.17,overcast clouds
776,Murud,IN,18.3258,72.965,77.9,90,100,8.43,light rain
777,Mandan,US,46.8267,-100.8896,55.38,100,100,6.91,mist
778,Lindas,NO,60.7381,5.16,53.78,74,89,23.78,overcast clouds
779,Plettenberg Bay,ZA,-34.0527,23.3716,62.17,78,70,7.92,broken clouds
780,Fairview,US,40.8126,-73.999,73.29,41,0,6.91,smoke
781,Jamame,SO,0.0722,42.7506,75.58,81,78,11.01,broken clouds
782,Capitan Bado,PY,-23.2667,-55.5333,72.97,41,0,7.31,clear sky
783,Flin Flon,CA,54.7682,-101.865,59.2,58,95,8.03,overcast clouds
784,Coslada,ES,40.4238,-3.5613,83.88,39,0,4.61,clear sky
785,Zyryanovsk,KZ,49.7386,84.2719,42.64,60,10,3.44,clear sky
786,Kathmandu,NP,27.7167,85.3167,70.02,94,75,3.44,broken clouds
787,Abbeville,FR,50.1,1.8333,64.26,47,80,13.96,broken clouds
788,Dubreka,GN,9.7911,-13.5233,87.37,70,87,7.54,light rain
789,Ossora,RU,59.2353,163.0719,41.9,66,11,17.94,few clouds
790,Acarau,BR,-2.8856,-40.12,86.99,59,41,19.93,scattered clouds
791,Gombong,ID,-7.6072,109.5142,75.72,92,83,4.21,moderate rain
792,Laela,TZ,-8.5667,32.05,74.53,32,2,5.06,clear sky
793,Luau,AO,-10.7073,22.2247,88.41,20,97,6.13,overcast clouds
794,Dillon,US,34.4166,-79.3712,83.88,53,0,7.14,clear sky
795,Donduseni,MD,48.2427,27.6101,64.35,64,100,7.56,overcast clouds
796,Moissala,TD,8.3404,17.7663,76.48,89,100,2.39,moderate rain
797,Pelym,RU,61.0108,61.9978,50.97,64,100,6.69,overcast clouds
798,Tsagan Aman,RU,47.5639,46.7218,68.2,71,87,11.18,overcast clouds
799,Luquillo,PR,18.3725,-65.7166,87.75,79,75,11.5,broken clouds
800,Holme,DK,56.1138,10.1725,62.19,67,59,10.09,broken clouds
801,Garachine,PA,8.0647,-78.3628,82.02,77,100,6.44,overcast clouds
802,Ilhabela,BR,-23.7781,-45.3581,64.94,86,100,3.71,overcast clouds
803,Kloulklubed,PW,7.0419,134.2556,75.7,67,62,3.94,broken clouds
804,Bonfim,BR,3.0833,-59.95,92.32,48,43,5.32,scattered clouds
805,Nantucket,US,41.2835,-70.0995,70.09,49,0,12.66,clear sky
806,Kungurtug,RU,50.5994,97.5228,39.72,96,100,1.9,overcast clouds
807,Jos,NG,9.9167,8.9,67.3,80,100,3.65,light rain
808,Lashio,MM,22.9333,97.75,68.2,99,82,0.83,broken clouds
809,Cotonou,BJ,6.3654,2.4183,82.38,74,40,11.5,scattered clouds
810,Dolzhanskaya,RU,46.6311,37.8039,72.25,74,71,28.95,broken clouds
811,Praya,CV,14.9215,-23.5087,84.74,70,20,20.71,few clouds
812,Hervey Bay,AU,-25.2986,152.8535,69.51,90,99,15.41,overcast clouds
813,Neuquen,AR,-38.9516,-68.0591,71.83,26,100,13.51,overcast clouds
814,Payo,ID,-3.7508,103.6372,74.25,82,100,2.68,overcast clouds
815,Dakar,SN,14.6937,-17.4441,88.68,77,2,5.12,clear sky
816,Marsh Harbour,BS,26.5412,-77.0636,84.72,64,54,10.25,broken clouds
817,Belmonte,BR,-15.8631,-38.8828,78.37,62,98,6.15,overcast clouds
818,Jieshi,CN,22.8134,115.8257,80.87,78,0,2.44,clear sky
819,Pokhara,NP,28.2333,83.9833,71.11,84,100,2.06,overcast clouds
820,Kangaba,ML,11.9333,-8.4167,86.09,62,94,3.2,light rain
821,Gazimurskiy Zavod,RU,51.5461,118.3266,44.2,97,100,5.37,overcast clouds
822,Wasilla,US,61.5814,-149.4394,42.48,91,0,8.05,fog
823,Guaratinga,BR,-16.5667,-39.5667,79.36,58,98,5.35,overcast clouds
824,Bima,ID,-8.4667,118.7167,73.89,89,11,5.01,few clouds
825,Coolum Beach,AU,-26.5333,153.1,69.12,89,100,7.58,overcast clouds
826,Gazli,UZ,40.1333,63.45,81.46,23,18,7.78,few clouds
827,Nome,US,64.5011,-165.4064,50.07,87,75,19.57,broken clouds
828,Bilibino,RU,68.0546,166.4372,32.86,91,100,6.17,overcast clouds
829,Matamoros,MX,25.5333,-103.25,78.91,58,0,4.61,clear sky
830,Udachnyy,RU,66.4167,112.4,33.4,77,55,21.41,broken clouds
831,Hirara,JP,24.8,125.2833,82.09,84,0,15.73,clear sky
832,Tondano,ID,1.3038,124.9112,66.29,95,95,0.94,overcast clouds
833,Tilichiki,RU,60.4667,166.1,36.79,76,100,19.73,overcast clouds
834,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,52.93,44,55,8.95,broken clouds
835,Kununurra,AU,-15.7667,128.7333,73.38,83,40,0.0,scattered clouds
836,Singaraja,ID,-8.112,115.0882,77.23,72,100,4.99,overcast clouds
837,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,34.39,100,0,6.71,clear sky
838,Peterhead,GB,57.5058,-1.7981,52.66,67,100,28.19,overcast clouds
839,Nizhniy Kuranakh,RU,58.8353,125.4869,35.58,86,8,3.56,clear sky
840,Dauphin,CA,51.1494,-100.0502,53.74,100,100,9.22,overcast clouds
841,Menzelinsk,RU,55.7271,53.1026,50.72,87,80,4.03,broken clouds
842,Shimoda,JP,34.6667,138.95,73.11,79,100,10.07,overcast clouds
843,Tayu,ID,-6.5397,111.0518,79.03,82,100,4.92,overcast clouds
844,Marrakesh,MA,31.6315,-8.0083,84.27,39,40,5.75,scattered clouds
845,Mehamn,NO,71.0357,27.8492,46.31,93,75,13.8,light intensity drizzle
846,Svetlyy,RU,54.675,20.1347,57.96,76,93,24.34,overcast clouds
847,Gleisdorf,AT,47.1061,15.7127,55.08,99,100,1.59,light rain
848,Tokmak,UA,47.2514,35.7058,67.77,83,78,5.32,broken clouds
849,Copiapo,CL,-27.3667,-70.3333,53.29,44,100,5.46,overcast clouds
850,Byron Bay,AU,-28.65,153.6167,62.94,89,96,8.57,overcast clouds
851,Novochernorechenskiy,RU,56.2669,91.0828,46.44,57,100,2.68,overcast clouds
852,Dzilam Gonzalez,MX,21.2833,-88.9333,87.84,60,55,4.92,broken clouds
853,Colac,AU,-38.3333,143.5833,47.84,94,80,12.91,broken clouds
854,Camargo,MX,27.6667,-105.1667,77.72,46,0,5.3,clear sky
855,Jinchang,CN,38.4953,102.1739,63.18,61,100,4.99,overcast clouds
856,Houma,US,29.5958,-90.7195,86.0,73,0,9.22,clear sky
857,Vigeland,NO,58.0844,7.305,64.42,57,78,10.67,broken clouds
858,Ust-Kuyga,RU,70.0167,135.6,31.15,85,45,4.52,scattered clouds
859,Verkhnetulomskiy,RU,68.6073,31.7962,46.53,96,100,9.1,overcast clouds
860,San Jeronimo,PE,-11.9472,-75.2829,56.26,56,78,4.09,broken clouds
861,Rocky Mountain House,CA,52.3668,-114.9188,57.18,54,100,2.55,overcast clouds
862,Marienburg,PL,54.0359,19.0266,59.88,54,92,16.13,overcast clouds
863,Tommot,RU,58.9564,126.2925,35.76,93,9,2.64,clear sky
864,Sioux Lookout,CA,50.1001,-91.917,46.54,97,100,9.6,overcast clouds
865,Bubaque,GW,11.2833,-15.8333,81.46,81,52,13.38,broken clouds
866,Savannah Bight,HN,16.45,-85.85,82.53,80,30,18.84,scattered clouds
867,Sampit,ID,-2.5333,112.95,75.25,92,100,1.97,light rain
868,Broken Arrow,US,36.0526,-95.7908,82.58,56,0,14.97,clear sky
869,General Roca,AR,-39.0333,-67.5833,72.77,20,100,10.09,overcast clouds
870,Oeiras Do Para,BR,-2.0031,-49.8544,95.85,39,37,6.26,scattered clouds
871,Ibadan,NG,7.3878,3.8964,80.83,76,81,6.33,light rain
872,Malanje,AO,-9.5402,16.341,87.76,25,80,3.15,broken clouds
873,Amalapuram,IN,16.5833,82.0167,79.74,85,85,3.89,overcast clouds
874,Dudinka,RU,69.4058,86.1778,31.73,79,46,5.21,scattered clouds
875,Davenda,RU,53.5556,119.317,42.31,92,100,10.63,light rain
876,Prokudskoye,RU,55.0089,82.4574,40.87,80,0,2.24,clear sky
877,Srikakulam,IN,18.3,83.9,83.39,80,96,10.27,overcast clouds
878,Boma,GH,7.0805,-2.1697,76.95,91,100,3.53,light rain
879,Dhrangadhra,IN,22.9833,71.4667,80.22,78,73,14.41,broken clouds
880,Merauke,ID,-8.4667,140.3333,78.57,85,100,12.66,overcast clouds
881,Grants,US,35.1473,-107.8514,66.43,39,0,9.22,clear sky
882,Beringovskiy,RU,63.05,179.3167,43.68,94,100,42.5,moderate rain
883,Yatou,CN,37.15,122.3833,66.6,93,28,5.37,scattered clouds
884,Kieta,PG,-6.2167,155.6333,79.5,80,66,5.39,broken clouds
885,Pampa,US,35.5362,-100.9599,84.24,48,0,13.8,clear sky
886,Miyako,JP,39.6367,141.9525,67.03,88,39,7.52,scattered clouds
887,Sarangpur,IN,23.5667,76.4667,74.91,90,100,8.93,overcast clouds
888,Boden,SE,65.8252,21.6886,53.6,92,100,10.96,overcast clouds
889,Muyezerskiy,RU,63.9333,31.65,48.22,97,100,4.7,overcast clouds
890,Korla,CN,41.7597,86.1469,72.91,19,65,6.38,broken clouds
891,Miguel Calmon,BR,-11.4289,-40.595,88.09,24,10,9.06,clear sky
892,Harper,LR,4.375,-7.7169,78.04,82,94,13.29,light rain
893,Myre,NO,69.1036,15.9492,52.9,78,100,11.32,overcast clouds
894,Yuli,NG,9.6989,10.2744,75.88,89,100,3.31,overcast clouds
895,Keningau,MY,5.3378,116.1602,72.07,92,98,1.5,overcast clouds
896,Lakatoro,VU,-16.0999,167.4164,77.11,84,17,8.77,few clouds
897,Sobolevo,RU,54.4299,31.8996,54.99,60,37,11.01,scattered clouds
898,Ankara,TR,39.9199,32.8543,85.39,22,0,3.44,clear sky
899,Listowel,IE,52.4464,-9.485,62.31,56,1,9.78,clear sky
900,Kaspiysk,RU,42.8816,47.6392,69.98,88,96,7.0,overcast clouds
901,Riviere-Au-Renard,CA,48.9957,-64.3971,43.09,93,100,25.37,overcast clouds
902,Khovu-Aksy,RU,51.1333,93.6,39.4,96,100,3.89,overcast clouds
903,Poso,ID,-1.3959,120.7524,75.6,88,98,4.43,overcast clouds
904,Cukai,MY,4.25,103.4167,76.95,86,99,3.71,overcast clouds
905,Karlstad,SE,59.3793,13.5036,55.96,71,75,4.61,broken clouds
906,Eyrarbakki,IS,63.863,-21.1481,49.21,81,92,6.85,overcast clouds
907,Kyzyl-Suu,KG,42.3414,78.0056,56.46,39,43,2.55,scattered clouds
908,Motema,SL,8.6,-11.0333,80.11,87,92,1.9,moderate rain
909,Rincon,US,32.296,-81.2354,81.91,54,20,10.36,few clouds
910,Matara,LK,5.9485,80.5353,77.23,85,38,8.99,scattered clouds
911,Raudeberg,NO,61.9875,5.1352,48.96,5,100,34.94,light rain
912,Otta,NO,61.7712,9.5353,49.28,80,97,9.73,light rain
913,Vostok,RU,46.4856,135.8833,52.11,93,100,3.27,overcast clouds
914,Villa Guerrero,MX,18.8667,-99.65,67.62,78,84,2.98,broken clouds
915,Rondonopolis,BR,-16.4708,-54.6356,95.81,27,23,5.77,few clouds
916,Biltine,TD,14.5333,20.9167,84.4,59,99,8.03,light rain
917,Surt,LY,31.2089,16.5887,82.56,57,0,15.79,clear sky
918,Jiupu,CN,41.0667,122.95,63.05,98,100,5.77,overcast clouds
919,Majene,ID,-3.5403,118.9707,77.2,87,100,4.03,overcast clouds
920,Nove Mesto Na Morave,CZ,49.5614,16.0742,58.37,49,84,9.89,light rain
921,Storsteinnes,NO,69.2408,19.2344,52.45,89,100,4.59,light rain
922,Nanga Eboko,CM,4.6833,12.3667,73.6,95,57,5.03,light rain
923,Port Moresby,PG,-9.4431,147.1797,76.42,94,20,3.44,few clouds
924,Alugan,PH,12.2188,125.4808,79.36,77,100,6.08,overcast clouds
925,Inhambane,MZ,-23.865,35.3833,70.93,76,0,9.64,clear sky
926,Doka,SD,13.5167,35.7667,76.41,85,97,7.52,overcast clouds
927,Plougastel-Daoulas,FR,48.3667,-4.3667,64.45,55,20,14.97,few clouds
928,Maglajani,BA,44.9486,17.3494,60.82,100,40,6.91,scattered clouds
929,Puerto Montt,CL,-41.4698,-72.9447,45.43,93,100,5.75,overcast clouds
930,Vanderhoof,CA,54.0166,-124.0198,49.37,65,100,8.81,overcast clouds
931,Mufulira,ZM,-12.5498,28.2407,77.23,26,5,4.43,clear sky
932,Sarkand,KZ,45.41,79.9186,48.61,34,13,2.75,few clouds
933,Road Town,VG,18.4167,-64.6167,87.89,84,40,11.5,scattered clouds
934,Esso,RU,55.9333,158.7,34.84,90,35,7.76,scattered clouds
935,Wuwei,CN,37.9281,102.6414,60.87,66,98,2.91,overcast clouds
936,Tessalit,ML,20.1986,1.0114,104.97,9,88,14.2,overcast clouds
937,Pierre,US,44.3683,-100.351,64.85,75,75,8.05,broken clouds
938,Kapuskasing,CA,49.4169,-82.4331,51.89,76,75,10.36,broken clouds
939,Voh,NC,-20.9667,164.7,64.74,88,1,6.38,clear sky
940,Parfino,RU,57.9731,31.6481,50.94,92,89,6.51,overcast clouds
941,Beidao,CN,34.5686,105.8933,63.07,96,100,1.19,overcast clouds
942,Ust-Tsilma,RU,65.441,52.1498,50.27,87,100,4.43,overcast clouds
943,Picota,PE,-6.9197,-76.3304,82.89,74,100,1.72,overcast clouds
944,Seymchan,RU,62.8833,152.4333,36.27,66,100,6.76,overcast clouds
945,Aksu,CN,41.1231,80.2644,73.49,25,9,7.99,clear sky
946,Denizli,TR,37.8402,29.0698,86.04,19,3,4.21,clear sky
947,Kjollefjord,NO,70.9457,27.3465,46.45,93,75,13.8,light intensity drizzle
948,Balaipungut,ID,1.05,101.2833,74.98,95,58,2.59,moderate rain
949,Santa Isabel,BR,-23.3156,-46.2214,61.9,87,100,8.1,overcast clouds
950,Ardrishaig,GB,56.0157,-5.4481,57.02,58,61,12.3,broken clouds
951,Carahue,CL,-38.7,-73.1667,39.85,98,100,2.86,light rain
952,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,102.4,20,77,6.73,broken clouds
953,Port Hardy,CA,50.6996,-127.4199,51.98,93,75,2.3,broken clouds
954,Inuvik,CA,68.3499,-133.7218,39.96,100,100,6.91,light intensity drizzle
955,Culebra,PR,18.303,-65.301,87.89,77,97,21.94,overcast clouds
956,Ust-Maya,RU,60.4167,134.5333,30.6,85,0,2.17,clear sky
957,The Valley,AI,18.217,-63.0578,87.94,70,20,20.71,few clouds
958,Svetlogorsk,BY,52.6333,29.7333,56.43,70,50,10.49,scattered clouds
959,Panguna,PG,-6.3164,155.4848,68.81,96,82,3.44,broken clouds
960,Selenginsk,RU,52.0064,106.8647,50.41,92,100,3.49,light rain
961,Aykhal,RU,66.0,111.5,30.56,81,19,24.79,few clouds
962,Oistins,BB,13.0667,-59.5333,82.49,83,75,18.41,broken clouds
963,Katobu,ID,-4.9408,122.5276,73.47,91,96,2.71,overcast clouds
964,Koutiala,ML,12.3917,-5.4642,88.5,53,62,2.33,broken clouds
965,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,86.54,64,100,4.81,overcast clouds
966,Baoning,CN,25.3378,110.026,76.86,88,0,4.47,clear sky
967,Dukat,RU,62.55,155.55,28.4,97,100,4.14,overcast clouds
968,Vikulovo,RU,56.8167,70.6107,49.35,60,27,8.28,scattered clouds
969,Frunzivka,UA,47.3333,29.75,67.93,63,73,7.0,broken clouds
970,Arinos,BR,-15.9169,-46.1056,102.58,12,0,2.15,clear sky
971,Kutum,SD,14.2,24.6667,73.8,66,97,17.0,moderate rain
972,Arys,KZ,42.4252,68.795,75.24,13,100,4.88,overcast clouds
973,Puerto Escondido,MX,15.85,-97.0667,83.23,54,75,3.44,broken clouds
974,Misratah,LY,32.3754,15.0925,83.17,57,0,17.72,clear sky
975,San Quintin,MX,30.4833,-115.95,68.99,76,40,10.47,scattered clouds
976,Lynchburg,US,37.4138,-79.1423,80.2,63,0,5.75,clear sky
977,Mirnyy,RU,62.5353,113.9611,41.65,94,100,8.48,light rain
978,Chernaya Kholunitsa,RU,58.8511,51.7154,50.2,75,98,5.91,overcast clouds
979,Miranda,CO,3.2499,-76.2281,84.65,61,92,4.47,heavy intensity rain
980,Pinheiro Machado,BR,-31.5783,-53.3811,65.05,66,7,10.56,clear sky
981,Inirida,CO,3.8653,-67.9239,90.27,56,100,1.14,overcast clouds
982,Betong,TH,5.7743,101.0723,71.51,98,75,0.78,broken clouds
983,Varkkallai,IN,8.7341,76.7067,80.38,88,5,10.89,clear sky
984,Pascagoula,US,30.3658,-88.5561,87.8,55,40,9.22,scattered clouds
985,Puerto Penasco,MX,31.3167,-113.5333,82.9,81,0,8.01,clear sky
986,Machico,PT,32.7,-16.7667,84.7,73,40,6.91,scattered clouds
987,Altea,ES,38.5989,-0.0514,83.21,69,15,5.01,few clouds
988,Hay River,CA,60.8156,-115.7999,58.98,47,75,10.36,broken clouds
989,Clarence Town,AU,-32.5833,151.7833,60.85,74,100,4.41,overcast clouds
990,Sayyan,YE,15.1718,44.3244,69.17,29,68,4.9,broken clouds
991,Asosa,ET,10.0667,34.5333,62.64,96,94,1.59,light rain
992,Madaoua,NE,14.073,5.96,92.77,42,99,10.13,overcast clouds
993,Muskogee,US,35.5834,-95.3336,84.27,50,0,13.8,clear sky
994,Calvinia,ZA,-31.4707,19.776,67.75,27,100,12.33,overcast clouds
995,Rognan,NO,67.0953,15.3878,58.87,72,100,2.77,light rain
996,Upata,VE,8.0086,-62.3989,90.19,56,31,5.86,scattered clouds
997,Wanning,CN,18.8003,110.3967,80.01,78,4,5.17,clear sky
998,Pochutla,MX,15.7432,-96.4661,79.83,73,100,4.38,overcast clouds
999,San Joaquin,US,37.9333,-121.3011,68.09,68,0,4.61,clear sky
1000,Port Blair,IN,11.6667,92.75,80.56,84,75,14.52,broken clouds
1001,Kingman,US,35.1894,-114.053,77.54,41,0,12.66,clear sky
1002,Nortelandia,BR,-14.4547,-56.8028,96.12,25,32,5.26,scattered clouds
1003,Choctaw,US,35.4976,-97.2689,84.06,62,0,10.0,clear sky
1004,Toba,JP,34.4833,136.85,78.8,73,99,20.42,overcast clouds
1005,Macia,MZ,-25.0269,33.0989,75.07,57,0,8.88,clear sky
1006,Mozarlandia,BR,-14.7447,-50.5706,105.51,14,37,1.97,scattered clouds
1007,Antalaha,MG,-14.9003,50.2788,69.76,81,29,9.64,scattered clouds
1008,Soure,BR,-0.7167,-48.5233,85.51,65,51,11.43,broken clouds
1009,Abeche,TD,13.8292,20.8324,86.68,56,82,4.27,light rain
1010,Horasan,TR,40.0458,42.1728,67.69,36,6,5.3,clear sky
1011,Kandrian,PG,-6.2167,149.55,77.58,87,99,4.9,overcast clouds
1012,Pastavy,BY,55.1168,26.8326,53.17,68,39,15.55,scattered clouds
1013,Ulaangom,MN,49.9811,92.0667,48.45,61,93,5.44,overcast clouds
1014,Wakefield,GB,53.6809,-1.499,60.26,49,68,12.01,broken clouds
1015,Leshukonskoye,RU,64.8989,45.7622,50.47,97,100,6.38,overcast clouds
1016,Gao,ML,16.6362,1.637,97.86,28,61,14.09,broken clouds
1017,Kilindoni,TZ,-7.9139,39.6668,75.96,77,7,13.67,clear sky
1018,Muli,MV,2.9167,73.5667,81.41,68,6,5.08,clear sky
1019,Maine-Soroa,NE,13.2114,12.0241,90.9,41,100,5.79,light rain
1020,Chino Valley,US,34.7575,-112.4538,76.1,58,0,3.44,clear sky
1021,Jiwani,PK,25.05,61.7417,81.18,87,1,6.44,clear sky
1022,Emba,KZ,48.8264,58.1442,66.45,48,100,9.37,overcast clouds
1023,Champasak,LA,14.75,106.0,73.74,99,83,1.39,broken clouds
1024,Chany,RU,55.3121,76.7647,51.96,50,78,1.19,broken clouds
1025,Sinnamary,GF,5.3833,-52.95,85.35,71,54,9.55,broken clouds
1026,Gornopravdinsk,RU,60.05,69.9,47.57,76,39,5.66,scattered clouds
1027,Niquero,CU,20.0431,-77.5828,88.57,56,5,0.6,clear sky
1028,Mahon,ES,39.8885,4.2658,77.56,73,40,3.44,scattered clouds
1029,Awjilah,LY,29.1081,21.2869,91.58,19,0,5.17,clear sky
1030,Horodnya,UA,51.8909,31.5974,57.16,63,95,6.76,overcast clouds
1031,Ben Tre,VN,10.2333,106.3833,77.25,89,89,5.53,overcast clouds
1032,Brownwood,US,31.7093,-98.9912,84.2,78,0,11.92,clear sky
1033,Lazaro Cardenas,MX,17.9583,-102.2,82.24,74,86,4.34,overcast clouds
1034,Pavilosta,LV,56.8879,21.1859,56.5,78,100,18.05,light rain
1035,Ahuimanu,US,21.4447,-157.8378,75.16,88,20,3.44,few clouds
1036,Bontang,ID,0.1333,117.5,78.19,87,100,5.41,overcast clouds
1037,Maputo,MZ,-25.9653,32.5892,73.08,87,0,12.66,clear sky
1038,Pokrovsk,UA,48.282,37.1758,63.55,94,100,2.57,light rain
